"Hand That Rocks the Cradle, The (1992)",340
Porky's (1981),339
Death Becomes Her (1992),339
"Blob, The (1958)",338
Dreamscape (1984),338
"Secret Garden, The (1993)",338
"Frighteners, The (1996)",338
"Jackal, The (1997)",337
Manhattan Murder Mystery (1993),335
Three Colors: Red (1994),334
Anna and the King (1999),333
Superman IV: The Quest for Peace (1987),332
Children of a Lesser God (1986),331
Romeo Must Die (2000),331
Little Voice (1998),330
My Life as a Dog (Mitt liv som hund) (1985),330
Phantasm (1979),330
Circle of Friends (1995),329
"Astronaut's Wife, The (1999)",328
Of Mice and Men (1992),328
"Virgin Suicides, The (1999)",328
Stand and Deliver (1987),327
Hard-Boiled (Lashou shentan) (1992),327
French Kiss (1995),326
About Last Night... (1986),326
Rosencrantz and Guildenstern Are Dead (1990),325
Nashville (1975),325
"View to a Kill, A (1985)",325
Papillon (1973),325
For a Few Dollars More (1965),325
"Island of Dr. Moreau, The (1996)",324
"Name of the Rose, The (1986)",324
Pete's Dragon (1977),323
"Goodbye Girl, The (1977)",322
Hackers (1995),321
"Rainmaker, The (1997)",321
Dante's Peak (1997),321
"Prince of Tides, The (1991)",321
True Grit (1969),320
Happiness (1998),320
Three Days of the Condor (1975),319
Friday (1995),319
"Replacement Killers, The (1998)",319
Bedknobs and Broomsticks (1971),319
Flirting With Disaster (1996),318
Pump Up the Volume (1990),317
Friday the 13th (1980),317
Drop Dead Fred (1991),317
All That Jazz (1979),317
High Plains Drifter (1972),317
Pecker (1998),316
Six Degrees of Separation (1993),315
Meatballs (1979),315
Ghost Dog: The Way of the Samurai (1999),314
Ghost in the Shell (Kokaku kidotai) (1995),314
Battle for the Planet of the Apes (1973),312
In the Name of the Father (1993),312
"Man with Two Brains, The (1983)",312
Pale Rider (1985),312
Mortal Kombat (1995),311
"Man Who Would Be King, The (1975)",310
King Kong (1976),309
M (1931),308
"Perfect World, A (1993)",308
Deuce Bigalow: Male Gigolo (1999),308
In the Company of Men (1997),307
Tequila Sunrise (1988),306
Some Folks Call It a Sling Blade (1993),306
Fright Night (1985),306
Air America (1990),306
Charade (1963),306
Can't Hardly Wait (1998),306
Shane (1953),305
Watership Down (1978),305
Pet Sematary (1989),305
"Kentucky Fried Movie, The (1977)",305
Modern Times (1936),305
Topsy-Turvy (1999),304
Anastasia (1997),304
Requiem for a Dream (2000),304
Father of the Bride (1950),304
Freejack (1992),304
Sid and Nancy (1986),304
"Big Kahuna, The (2000)",304
Atlantic City (1980),304
Grease 2 (1982),303
"'burbs, The (1989)",303
My Favorite Year (1982),302
Klute (1971),302
EDtv (1999),302
"Skulls, The (2000)",302
Flubber (1997),302
Old Yeller (1957),301
Zero Effect (1998),301
Short Cuts (1993),301
Godzilla (Gojira) (1954),301
Rambo III (1988),301
Barb Wire (1996),300
"Secret of Roan Inish, The (1994)",300
Heartbreak Ridge (1986),300
"Stepford Wives, The (1975)",300
My Dog Skip (1999),300
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",299
Striptease (1996),298
Menace II Society (1993),298
"Ninth Gate, The (2000)",298
Fear and Loathing in Las Vegas (1998),298
Harry and the Hendersons (1987),298
Jackie Chan's First Strike (1996),297
Who's Afraid of Virginia Woolf? (1966),297
Father of the Bride Part II (1995),296
Midnight Express (1978),295
American Gigolo (1980),295
"First Wives Club, The (1996)",295
American Movie (1999),295
I Still Know What You Did Last Summer (1998),295
"Black Hole, The (1979)",295
"Age of Innocence, The (1993)",295
Tin Men (1987),295
Kalifornia (1993),294
"Flamingo Kid, The (1984)",294
Night Shift (1982),294
Encino Man (1992),293
"Sword in the Stone, The (1963)",293
"Thin Man, The (1934)",292
Laura (1944),292
Escape to Witch Mountain (1975),291
Help! (1965),291
Sommersby (1993),291
Soldier (1998),290
Reindeer Games (2000),289
George of the Jungle (1997),289
"Paper Chase, The (1973)",289
Sweet and Lowdown (1999),288
"Devil's Own, The (1997)",288
"Avengers, The (1998)",288
"Fox and the Hound, The (1981)",287
"Mystery, Alaska (1999)",287
2 Days in the Valley (1996),286
Shadowlands (1993),286
"Karate Kid III, The (1989)",286
Everything You Always Wanted to Know About Sex (1972),285
Radio Days (1987),285
Somewhere in Time (1980),285
Little Women (1994),285
Free Willy (1993),285
Deconstructing Harry (1997),284
"Hidden, The (1987)",284
"Fly II, The (1989)",284
Evita (1996),282
Murder at 1600 (1997),281
Night of the Comet (1984),281
Them! (1954),280
South Pacific (1958),280
Cat Ballou (1965),280
"Story of Us, The (1999)",280
"Thomas Crown Affair, The (1968)",280
Hud (1963),279
Hellraiser (1987),279
Nineteen Eighty-Four (1984),278
"Aristocats, The (1970)",278
Mumford (1999),277
Raise the Red Lantern (1991),277
Where the Heart Is (2000),277
When We Were Kings (1996),277
Agnes of God (1985),276
"Taking of Pelham One Two Three, The (1974)",276
Return to Oz (1985),276
Swiss Family Robinson (1960),276
Holiday Inn (1942),275
"Gold Rush, The (1925)",275
Mulholland Falls (1996),275
"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",274
Auntie Mame (1958),274
Everyone Says I Love You (1996),274
Rocky V (1990),274
Creature Comforts (1990),274
Supercop (1992),273
Christine (1983),273
Shampoo (1975),273
Shallow Grave (1994),273
Swamp Thing (1982),273
Wolf (1994),272
8MM (1999),272
White Christmas (1954),271
Cat on a Hot Tin Roof (1958),271
Iron Eagle (1986),271
Empire Records (1995),271
City Lights (1931),271
Wyatt Earp (1994),270
"Thin Blue Line, The (1988)",269
Body Snatchers (1993),269
Murphy's Romance (1985),269
Around the World in 80 Days (1956),269
Hamlet (1990),269
It Could Happen to You (1994),268
Inherit the Wind (1960),268
"Nightmare on Elm Street 3: Dream Warriors, A (1987)",268
"Parent Trap, The (1998)",268
All Quiet on the Western Front (1930),268
"Flintstones, The (1994)",267
Firestarter (1984),267
Eye of the Beholder (1999),267
"Slums of Beverly Hills, The (1998)",267
Breaking the Waves (1996),267
"Unbearable Lightness of Being, The (1988)",266
Varsity Blues (1999),266
"Bamba, La (1987)",266
Instinct (1999),266
Ulee's Gold (1997),266
"Towering Inferno, The (1974)",266
Fools Rush In (1997),266
"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",265
Where Eagles Dare (1969),265
"American Werewolf in Paris, An (1997)",265
Smilla's Sense of Snow (1997),265
Kids in the Hall: Brain Candy (1996),264
Loaded Weapon 1 (1993),264
Psycho (1998),264
Mercury Rising (1998),264
"Wild Bunch, The (1969)",264
Tender Mercies (1983),264
"Bronx Tale, A (1993)",263
Medicine Man (1992),263
Great Expectations (1998),263
"Muppet Christmas Carol, The (1992)",262
Candyman (1992),262
Immortal Beloved (1994),261
Guys and Dolls (1955),260
Running Scared (1986),259
54 (1998),259
"Mis�rables, Les (1998)",259
Cocoon: The Return (1988),259
"Cradle Will Rock, The (1999)",259
Casper (1995),259
"7th Voyage of Sinbad, The (1958)",258
Red Rock West (1992),258
"Parent Trap, The (1961)",258
Diva (1981),257
Forget Paris (1995),257
"Corrina, Corrina (1994)",257
"Outsiders, The (1983)",256
Last Man Standing (1996),256
Muppet Treasure Island (1996),256
Farewell My Concubine (1993),254
"Last Temptation of Christ, The (1988)",254
Disclosure (1994),254
"Falcon and the Snowman, The (1984)",253
Bottle Rocket (1996),253
"39 Steps, The (1935)",253
"Bachelor, The (1999)",252
Take the Money and Run (1969),252
"Man Who Knew Too Little, The (1997)",252
"Bicycle Thief, The (Ladri di biciclette) (1948)",252
"Presidio, The (1988)",251
Top Hat (1935),251
Wes Craven's New Nightmare (1994),251
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),251
Random Hearts (1999),250
U Turn (1997),250
